id,0,1
0,0.47915578963846306,0.5208442103615369
1,0.6368423683614752,0.3631576316385248
2,0.3263971027137781,0.6736028972862219
3,0.8738487475014878,0.12615125249851217
4,0.8841809760852612,0.11581902391473871
5,0.7824479349238742,0.21755206507612582
6,0.7630550789734872,0.2369449210265128
7,0.4003125079466398,0.5996874920533601
8,0.23245276814173865,0.7675472318582613
9,0.21798765618899937,0.7820123438110007
10,0.005460525225132953,0.994539474774867
11,0.48010959611879495,0.5198904038812049
12,0.2772789944632251,0.7227210055367749
13,0.6362064588373054,0.3637935411626946
14,0.1661672324631091,0.833832767536891
15,0.4205002399601476,0.5794997600398523
16,0.3581885949704144,0.6418114050295857
17,0.2887239241178079,0.7112760758821921
18,0.7506563949729655,0.2493436050270345
19,0.3875959603786878,0.6124040396213121
20,0.5735770065382317,0.4264229934617682
21,0.5956721570716297,0.4043278429283702
22,0.81773676865887,0.1822632313411301
23,0.2836372787654914,0.7163627212345086
24,0.04583603575490161,0.9541639642450984
25,0.6583016101302421,0.3416983898697579
26,0.601394671092876,0.3986053289071239
27,0.08382694261021499,0.916173057389785
28,0.10163013039628989,0.8983698696037101
29,0.8000923579636894,0.19990764203631053
30,0.7180698716774812,0.28193012832251885
31,0.4340116749366104,0.5659883250633895
32,0.7090093131924409,0.2909906868075591
33,0.214808341996917,0.7851916580030831
34,0.46230636500307526,0.5376936349969249
35,0.8077223860161898,0.19227761398381016
36,0.6603679864567302,0.33963201354326966
37,0.609342613824598,0.39065738617540213
38,0.9112040844215227,0.08879591557847734
39,0.9339351866330537,0.06606481336694629
40,0.23197574632024082,0.7680242536797591
41,0.8781406227743197,0.12185937722568017
42,0.39761041428093624,0.6023895857190638
43,0.41080386138167335,0.5891961386183266
44,0.4236793673105216,0.5763206326894784
45,0.3201976172245973,0.6798023827754027
46,0.6013945839533033,0.3986054160466968
47,0.7061481125221045,0.29385188747789553
48,0.3608909465281524,0.6391090534718475
49,0.18492418678692288,0.8150758132130771
50,0.43019669141507205,0.5698033085849279
51,0.5099936251434506,0.4900063748565494
52,0.8522305485870038,0.14776945141299624
53,0.8690801964804417,0.13091980351955831
54,0.8051790487736487,0.19482095122635126
55,0.9724027801574266,0.02759721984257334
56,0.7563788570961882,0.24362114290381184
57,0.09209258740906488,0.9079074125909351
58,0.32146925902577966,0.6785307409742204
59,0.2086090788025329,0.7913909211974671
60,0.16871045541520674,0.8312895445847933
61,0.4778839645326751,0.5221160354673248
62,0.16902843320926875,0.8309715667907313
63,0.8721001503669621,0.12789984963303802
64,0.8442828357552901,0.15571716424470994
65,0.496005437157066,0.5039945628429339
66,0.7843553843464364,0.2156446156535635
67,0.6610039724674621,0.3389960275325379
68,0.18985194234345176,0.8101480576565482
69,0.9999877151231241,1.2284876875983425e-05
70,0.6484461917910977,0.35155380820890236
71,0.8916522039858523,0.10834779601414773
72,0.819802964888588,0.18019703511141216
73,0.6249204895116978,0.3750795104883021
74,0.6548045924180348,0.34519540758196526
75,0.14788698490877192,0.852113015091228
76,0.44132380925517434,0.5586761907448256
77,0.6432007225021559,0.35679927749784407
78,0.7446157446735825,0.25538425532641756
79,0.42860712743846013,0.57139287256154
80,0.6292122492456093,0.37078775075439074
81,0.33625246725631275,0.6637475327436873
82,0.12356676169401505,0.8764332383059851
83,0.5279559188502353,0.47204408114976465
84,0.2431029724737094,0.7568970275262906
85,0.04694852748769617,0.9530514725123038
86,0.9999992974456853,7.025543147455447e-07
87,0.13596521621704227,0.8640347837829577
